Experiment,Train_H@1,Train_H@3,Train_H@10,Train_MRR,Val_H@1,Val_H@3,Val_H@10,Val_MRR,Test_H@1,Test_H@3,Test_H@10,Test_MRR
2_12_1,0.40086610486891383,0.6300327715355806,0.8799742509363296,0.5539691645731144,0.3792134831460674,0.6221910112359551,0.8740636704119851,0.5398063928011728,0.3463687150837989,0.5814711359404097,0.8556797020484171,0.5066025351480115
2_13_0,0.4295997191011236,0.6560744382022472,0.8857092696629213,0.5774698516035739,0.40215355805243447,0.6423220973782772,0.8796816479400749,0.5565175324298498,0.3784916201117318,0.6084729981378026,0.8663873370577281,0.5329540624520126
2_1_0,0.5840355805243446,0.7971090823970037,0.9380852059925093,0.7084160462337225,0.5379213483146067,0.7565543071161048,0.9222846441947565,0.6717188902527883,0.5093109869646183,0.7458100558659218,0.9241154562383612,0.6498473459585796
2_1_12,0.40519662921348315,0.634246254681648,0.8781601123595506,0.5564945919809193,0.399812734082397,0.6306179775280899,0.8703183520599251,0.5485673514435415,0.3500931098696462,0.5921787709497207,0.8542830540037244,0.5101857087502912
2_1_4,0.5427785580524345,0.7749297752808989,0.9446980337078652,0.679875345858295,0.5051498127340824,0.7340823970037453,0.9190074906367042,0.6427557565281152,0.4883612662942272,0.7374301675977654,0.9450651769087524,0.637269245129338
2_2_11,0.3909761235955056,0.6252926029962547,0.8753511235955056,0.5456815907865462,0.35767790262172283,0.6058052434456929,0.8675093632958801,0.5215690653322508,0.33147113594040967,0.5633147113594041,0.8445065176908753,0.49374437386610986
2_2_3,0.48659878277153557,0.7064606741573034,0.9087663857677902,0.6246598058749814,0.44756554307116103,0.6802434456928839,0.898876404494382,0.5951443760317778,0.41899441340782123,0.664804469273743,0.8975791433891993,0.5740179503091046
2_3_10,0.4226942883895131,0.6448384831460674,0.8789208801498127,0.5689808587768659,0.39840823970037453,0.6310861423220974,0.8656367041198502,0.5517762833449855,0.36731843575418993,0.5940409683426443,0.8505586592178771,0.5205109330990896
2_3_2,0.5221207865168539,0.7375936329588015,0.9122776217228464,0.65433170847084,0.4803370786516854,0.7031835205992509,0.9082397003745318,0.6208876244995492,0.4781191806331471,0.6913407821229051,0.8929236499068901,0.6143481592070645
2_4_1,0.4854868913857678,0.7172284644194756,0.9168422284644194,0.6289759093193211,0.4517790262172285,0.6825842696629213,0.898876404494382,0.5988453499678935,0.425512104283054,0.6750465549348231,0.9054934823091247,0.5840846829195085
2_4_9,0.4154962546816479,0.6443703183520599,0.8839536516853933,0.5661727763129057,0.38670411985018727,0.6306179775280899,0.8665730337078652,0.545966893674408,0.3542830540037244,0.5968342644320298,0.8635940409683427,0.5152118549586945
2_5_0,0.4998244382022472,0.7161165730337079,0.9049040262172284,0.6345738028165069,0.44897003745318353,0.6802434456928839,0.899812734082397,0.5955490028642133,0.4450651769087523,0.6694599627560521,0.8845437616387337,0.5904141143118767
2_5_8,0.42807818352059923,0.6481741573033708,0.8809105805243446,0.5744489099008128,0.40402621722846443,0.6348314606741573,0.8675093632958801,0.5568745299938049,0.36964618249534453,0.6019553072625698,0.8589385474860335,0.5259706551538137
2_6_7,0.398934925093633,0.6436680711610487,0.879564606741573,0.5559650722502645,0.3806179775280899,0.625,0.8707865168539326,0.5410471194383143,0.3500931098696462,0.5940409683426443,0.8580074487895717,0.5100586475862879
2_7_6,0.397940074906367,0.6392790262172284,0.8792134831460674,0.5540214280212451,0.3806179775280899,0.6226591760299626,0.8740636704119851,0.5374757303934291,0.3468342644320298,0.5833333333333334,0.8547486033519553,0.5066616442838168
2_8_5,0.38699672284644193,0.6355337078651685,0.8819054307116105,0.5477821526403625,0.3637640449438202,0.6226591760299626,0.8717228464419475,0.5297610374447331,0.33379888268156427,0.5810055865921788,0.8496275605214153,0.4991143591450742
2_9_4,0.39729634831460675,0.6386352996254682,0.8807935393258427,0.5542846877457809,0.38717228464419473,0.62312734082397,0.8698501872659176,0.54313170840383,0.3440409683426443,0.5833333333333334,0.8533519553072626,0.505730723804922
3_0_0,0.6156367041198502,0.8261352996254682,0.963249063670412,0.7379407618410666,0.572565543071161,0.7851123595505618,0.952247191011236,0.70087552910403,0.5614525139664804,0.7951582867783985,0.9585661080074488,0.6975032293934634
3_0_12,0.3989934456928839,0.639630149812734,0.8792720037453183,0.5547158334139538,0.3782771535580524,0.6175093632958801,0.8642322097378277,0.535516869663651,0.3235567970204842,0.5758845437616388,0.8472998137802608,0.4919982156235483
3_0_4,0.47138342696629215,0.7244264981273408,0.919124531835206,0.6246083375778191,0.4410112359550562,0.7008426966292135,0.9091760299625468,0.5987076526739256,0.4143389199255121,0.6792364990689013,0.909683426443203,0.5773242392046714
3_10_2,0.42146535580524347,0.6462429775280899,0.8765800561797753,0.5691069468792773,0.3782771535580524,0.6264044943820225,0.8614232209737828,0.538928590234964,0.37942271880819367,0.6094040968342644,0.8552141527001862,0.5328667172727425
3_11_1,0.39846676029962547,0.6312617041198502,0.8778675093632958,0.5516528525246152,0.375936329588015,0.6207865168539326,0.8698501872659176,0.5341814413973015,0.3398510242085661,0.5772811918063314,0.8580074487895717,0.5014388087892983
3_12_0,0.43504213483146065,0.6517439138576779,0.8764630149812734,0.5781845549461779,0.40168539325842695,0.6273408239700374,0.8670411985018727,0.5515973622592489,0.38314711359404097,0.6182495344506518,0.8552141527001862,0.5377568245973585
3_1_11,0.4170177902621723,0.6385767790262172,0.884246254681648,0.5652586185224961,0.4002808988764045,0.6334269662921348,0.8876404494382022,0.5552248274215934,0.36266294227188084,0.5972998137802608,0.861731843575419,0.5194806704211684
3_1_3,0.522998595505618,0.7565543071161048,0.9299508426966292,0.661895051808756,0.4812734082397004,0.7120786516853933,0.9115168539325843,0.6246917159388204,0.4548417132216015,0.7015828677839852,0.909683426443203,0.6068688860333151
3_2_10,0.4111072097378277,0.6415613295880149,0.8790379213483146,0.5620786905622337,0.39185393258426965,0.6245318352059925,0.87312734082397,0.5460270364835693,0.3552141527001862,0.5824022346368715,0.8514897579143389,0.5109203151828823
3_2_2,0.5217111423220974,0.7433871722846442,0.9294826779026217,0.6571091154859889,0.477059925093633,0.7139513108614233,0.9199438202247191,0.6217364746669566,0.45996275605214154,0.702048417132216,0.9171322160148976,0.6102237148155853
3_3_1,0.5093047752808989,0.7388225655430711,0.9318820224719101,0.6492714647756423,0.4705056179775281,0.7008426966292135,0.9166666666666666,0.6166244622844087,0.4548417132216015,0.6927374301675978,0.9231843575418994,0.6046144002039894
3_3_9,0.41374063670411987,0.6423220973782772,0.8799742509363296,0.5636418722927088,0.38857677902621723,0.625,0.8707865168539326,0.5446574752048143,0.3468342644320298,0.5837988826815642,0.8589385474860335,0.5069922082533241
3_4_0,0.5145716292134831,0.7483029026217228,0.9257958801498127,0.6546341894033368,0.47659176029962547,0.7083333333333334,0.9091760299625468,0.6203104330817449,0.45018621973929235,0.702048417132216,0.904096834264432,0.6037237533759272
3_4_8,0.4152621722846442,0.6439606741573034,0.8807935393258427,0.5652751398755966,0.3946629213483146,0.6282771535580525,0.8754681647940075,0.548787828838829,0.35661080074487894,0.5875232774674115,0.8580074487895717,0.512522360116816
3_5_7,0.39472144194756553,0.6361774344569289,0.8790379213483146,0.5509629137393771,0.37546816479400746,0.6193820224719101,0.8632958801498127,0.5333378570017244,0.34497206703910616,0.5768156424581006,0.8542830540037244,0.5052504963745879
3_6_6,0.3991104868913858,0.6353581460674157,0.878686797752809,0.5522147726633836,0.3796816479400749,0.6151685393258427,0.8604868913857678,0.5340916609842984,0.3472998137802607,0.5814711359404097,0.8580074487895717,0.5045826202215609
3_7_5,0.4049625468164794,0.6431413857677902,0.8797401685393258,0.557404542171422,0.3838951310861423,0.6137640449438202,0.8721910112359551,0.5373878795844009,0.3575418994413408,0.6024208566108007,0.8608007448789572,0.5162378011174257
3_8_4,0.41081460674157305,0.6364700374531835,0.8789794007490637,0.5604842239150308,0.3881086142322097,0.6184456928838952,0.8703183520599251,0.5395157963183318,0.35986964618249534,0.5842644320297952,0.8584729981378026,0.5148796853243418
3_9_3,0.41713483146067415,0.6522705992509363,0.8792134831460674,0.5683579175003522,0.3852996254681648,0.6324906367041199,0.8581460674157303,0.5430308659532935,0.3845437616387337,0.6140595903165735,0.8552141527001862,0.53585117568887
4_0_11,0.39419475655430714,0.629564606741573,0.872308052434457,0.5480080453480916,0.37359550561797755,0.6147003745318352,0.8689138576779026,0.5303971470867398,0.3286778398510242,0.568901303538175,0.8417132216014898,0.491577439611788
4_0_3,0.47945926966292135,0.7331460674157303,0.9241573033707865,0.6309157996289553,0.426498127340824,0.6919475655430711,0.9101123595505618,0.5882101855285394,0.40875232774674114,0.6778398510242085,0.9064245810055865,0.5733414578122769
