Experiment,Train_H@1,Train_H@3,Train_H@10,Train_MRR,Val_H@1,Val_H@3,Val_H@10,Val_MRR,Test_H@1,Test_H@3,Test_H@10,Test_MRR
1_13_1,0.3349526571110531,0.4837976005606937,0.629021397061855,0.43572636865507636,0.0984375,0.17215073529411765,0.28262867647058826,0.1579508336717852,0.0988318190246616,0.1747635824216577,0.2837938067865752,0.1588579935846646
1_14_0,0.3916198276691357,0.5507166710184561,0.6912130498715077,0.49519409735441633,0.11443014705882353,0.19806985294117646,0.3068014705882353,0.177555994100602,0.11283144817355832,0.19821991470424624,0.3036343408121639,0.1762857150675595
1_1_1,0.5824137314991685,0.7409059051493122,0.849416631165226,0.678490336999921,0.1484375,0.24338235294117647,0.35229779411764706,0.21658750961228548,0.14982384572594104,0.24198034489152606,0.35620248470239196,0.21799518734755977
1_1_13,0.48959006142894446,0.6419049844022703,0.7751796830981077,0.5881783130259061,0.14356617647058822,0.2400735294117647,0.34568014705882355,0.21258343730290247,0.14537363248655666,0.23929167439273133,0.35165955868718707,0.21398255919905038
1_1_5,0.0708356810092487,0.12318083746753336,0.20142372229169817,0.11479460423120404,0.02858455882352941,0.05808823529411765,0.11029411764705882,0.05632699100279471,0.0298535138142036,0.06295197478212498,0.1138512887075839,0.059018825576179906
1_2_0,0.5835887146646145,0.7127887641375898,0.817327909629365,0.6646488426137979,0.14080882352941176,0.2255514705882353,0.32509191176470587,0.20247717170257223,0.1496384201743,0.23484146115334692,0.33849434452067495,0.21212889391390533
1_2_12,0.5284126046147292,0.6768040457899872,0.8034411202880427,0.62184664847813,0.13685661764705884,0.2245404411764706,0.33097426470588237,0.20217227555571185,0.1402744298164287,0.2286297051733729,0.33144817355831635,0.2056519810464275
1_2_4,0.19874393612489177,0.2953193068286449,0.4291780614839144,0.27565546686283215,0.07196691176470588,0.13529411764705881,0.23023897058823528,0.12379771675727402,0.07426293343222697,0.13869831262748006,0.2289078435008344,0.12595975380225585
1_3_11,0.299916170791705,0.44047439086399054,0.5994406805282614,0.39938056527883314,0.10321691176470588,0.18253676470588234,0.2750919117647059,0.1618347455580817,0.10133506397181531,0.18227331726311885,0.2820322640459855,0.16256744255221509
1_3_3,0.29585526406200613,0.4376846647518793,0.597255624115327,0.3960969076141015,0.12619485294117647,0.2025735294117647,0.3056066176470588,0.18609504960689285,0.1242351195994808,0.19942518078991284,0.31095865010198404,0.18463402696886888
1_4_10,0.49508018744760673,0.6418568856761994,0.7639314524441024,0.5889034831805864,0.13465073529411764,0.21911764705882353,0.31875,0.19648015807543995,0.13406267383645468,0.21425922492119415,0.3205080660114964,0.19538883893354542
1_4_2,0.5773221377822364,0.72516387923097,0.839693817252326,0.6687139536654213,0.140625,0.23786764705882352,0.3426470588235294,0.20967688383275424,0.14555905803819766,0.2447617281661413,0.35119599480808456,0.2150535954569607
1_5_1,0.5487583657427131,0.6998502068245221,0.8184616653153215,0.6421559050076334,0.14623161764705883,0.23988970588235295,0.34852941176470587,0.21352659251459594,0.14694974967550528,0.24272204709809012,0.3555534952716484,0.2162818171308271
1_5_9,0.6060645622328803,0.7508211139664958,0.8556694655544409,0.6938699828574981,0.15854779411764705,0.2566176470588235,0.37058823529411766,0.2289973433161486,0.1594659744112739,0.2610791767105507,0.37038753940292973,0.23076294767677177
